Image	Model1	Model2	Model3	Model4	MajorityVoting	WeightedVoting
4869.jpg	58.54	47.65	51.73	45.07	51.43	58.02
487.jpg	50.84	47.86	42.73	46.82	47.98	51.10
4870.jpg	41.66	55.05	41.19	44.89	55.44	47.36
4871.jpg	53.22	53.19	53.04	51.79	53.43	53.44
4872.jpg	78.91	76.30	78.86	45.85	79.18	78.95
4873.jpg	81.14	82.26	80.26	81.31	82.69	82.48
4874.jpg	72.45	71.79	73.81	72.27	73.22	72.75
4875.jpg	46.14	50.16	48.38	46.46	52.65	47.80
4876.jpg	57.07	56.49	57.29	56.54	57.62	57.31
4877.jpg	73.12	69.85	72.84	67.13	73.30	73.39
4878.jpg	91.88	89.85	90.70	90.68	91.60	91.88
4879.jpg	39.42	38.20	44.34	35.05	46.33	40.12
488.jpg	77.15	64.80	70.98	56.96	70.72	76.79
4880.jpg	83.93	75.65	75.91	68.75	81.47	84.34
4881.jpg	44.79	7.88	36.59	45.33	45.03	45.08
4882.jpg	85.86	88.40	82.05	83.98	86.43	87.22
4883.jpg	71.22	70.11	68.88	64.33	72.06	71.46
4884.jpg	35.97	39.84	39.86	37.25	40.38	38.31
4885.jpg	11.40	15.79	18.35	9.52	17.90	14.67
4886.jpg	34.09	35.95	35.72	35.58	36.05	35.63
4887.jpg	33.89	13.64	21.69	6.32	19.37	28.59
4888.jpg	45.78	12.88	25.04	11.64	23.69	46.51
4889.jpg	73.37	63.39	61.66	52.48	68.84	74.21
489.jpg	81.40	63.72	68.55	39.50	76.36	81.59
4890.jpg	21.15	14.28	13.23	11.00	16.57	21.23
4891.jpg	52.95	47.90	47.48	28.99	50.97	53.18
4892.jpg	58.72	48.94	49.51	46.33	55.98	58.80
4893.jpg	43.32	21.79	24.18	21.15	23.33	40.24
4894.jpg	74.32	53.88	57.95	53.78	59.79	73.42
4895.jpg	93.46	59.32	58.47	58.47	72.13	90.69
4896.jpg	64.65	65.41	75.91	62.23	66.35	64.92
4897.jpg	42.96	41.29	31.27	15.62	46.68	45.09
4898.jpg	22.90	31.92	18.09	10.44	32.33	23.27
4899.jpg	32.45	23.48	25.90	19.86	28.31	32.57
49.jpg	57.35	10.38	6.59	15.38	11.60	54.70
490.jpg	84.60	68.97	80.57	52.59	77.57	82.62
4900.jpg	80.80	41.36	53.01	40.37	54.88	85.19
4901.jpg	57.50	40.76	27.54	19.77	48.80	58.36
4902.jpg	17.32	16.29	29.24	62.40	29.97	17.85
4903.jpg	22.73	26.37	27.04	25.02	26.28	24.56
4904.jpg	32.12	32.79	32.81	26.79	32.45	32.20
4905.jpg	73.19	61.08	59.85	58.36	64.84	73.79
4906.jpg	47.07	51.83	48.06	43.36	49.19	47.28
4907.jpg	50.54	48.42	50.67	47.50	49.89	50.92
4908.jpg	89.68	72.17	71.17	65.48	72.17	78.81
4909.jpg	69.76	38.85	46.37	30.91	51.43	67.60
491.jpg	80.42	73.08	84.95	67.81	80.53	80.73
4910.jpg	68.40	73.06	66.41	52.62	72.74	68.92
4911.jpg	43.79	43.70	45.83	43.29	45.95	44.08
4912.jpg	31.88	31.33	31.91	30.55	32.43	32.13
4913.jpg	68.00	48.25	47.68	46.92	58.49	68.39
4914.jpg	91.45	86.76	74.77	73.20	85.54	91.32
4915.jpg	64.51	48.67	53.61	49.76	55.63	65.98
4916.jpg	59.73	63.78	60.06	62.77	64.32	60.16
4917.jpg	74.21	78.21	76.11	72.26	77.36	76.77
4918.jpg	72.92	64.40	65.91	61.53	67.59	73.22
4919.jpg	67.47	67.47	67.31	66.34	67.72	67.61
492.jpg	49.17	47.51	46.90	47.32	48.92	47.41
4920.jpg	41.16	41.80	41.10	40.22	41.68	41.42
4921.jpg	55.55	55.40	55.54	54.37	56.45	55.69
4922.jpg	58.43	60.66	60.34	60.02	60.93	60.42
4923.jpg	79.75	79.34	80.98	79.44	80.91	80.00
4924.jpg	36.26	19.39	30.25	18.65	21.68	35.04
4925.jpg	76.46	71.37	73.74	79.03	77.33	81.03
4926.jpg	82.45	59.45	66.29	29.72	82.49	82.19
4927.jpg	71.49	53.50	56.59	61.15	70.58	72.15
4928.jpg	69.73	47.89	47.94	47.68	48.49	70.36
4929.jpg	72.05	72.28	71.77	69.41	72.44	72.18
493.jpg	72.25	42.36	53.30	28.21	54.76	72.44
4930.jpg	65.78	69.54	72.26	72.53	73.86	69.29
4931.jpg	67.36	34.42	34.03	30.82	34.82	67.82
4932.jpg	20.80	21.60	21.28	13.67	21.61	21.10
4933.jpg	76.06	76.33	76.28	75.64	76.75	76.24
4934.jpg	78.47	66.40	70.22	60.82	76.18	78.48
4935.jpg	76.37	73.60	67.03	64.64	75.37	77.44
4936.jpg	42.69	50.82	58.34	44.15	54.10	50.68
4937.jpg	32.04	38.43	39.23	7.00	39.92	33.73
4938.jpg	53.77	42.14	39.16	36.28	46.80	55.90
4939.jpg	60.83	42.17	47.19	42.20	48.80	59.79
494.jpg	78.57	73.71	58.72	56.47	78.39	81.91
4940.jpg	59.48	56.06	60.02	45.34	60.29	59.66
4941.jpg	68.93	68.44	69.85	63.41	69.76	71.93
4942.jpg	39.10	35.89	36.96	16.60	39.06	39.10
4943.jpg	47.83	47.96	46.36	46.61	49.47	48.51
4944.jpg	75.13	57.59	37.77	31.75	60.06	73.16
4945.jpg	52.25	16.91	17.96	15.62	19.19	48.08
4946.jpg	51.01	53.79	59.70	48.60	52.75	51.17
4947.jpg	52.39	43.23	49.12	42.62	49.21	53.87
4948.jpg	71.02	71.07	70.41	68.50	71.00	71.02
4949.jpg	73.32	58.09	53.06	38.14	54.87	66.31
495.jpg	81.84	75.78	76.89	74.84	76.04	82.07
4950.jpg	62.31	61.81	61.50	53.84	61.86	62.33
4951.jpg	76.65	69.10	79.99	65.57	77.59	76.96
4952.jpg	92.84	90.76	75.91	49.03	93.16	93.17
4953.jpg	56.36	57.26	56.68	57.91	57.88	56.78
4954.jpg	67.76	64.51	54.83	13.05	67.96	67.73
4955.jpg	54.09	37.43	38.85	37.10	39.10	52.13
4956.jpg	76.87	75.32	76.28	72.14	77.14	76.40
4957.jpg	48.59	50.22	49.22	48.42	50.47	49.06
4958.jpg	37.11	31.17	30.92	32.29	33.44	37.65
4959.jpg	49.80	34.79	38.58	26.80	40.42	55.24
496.jpg	79.45	39.27	51.65	39.91	61.13	79.93
4960.jpg	84.64	73.12	78.54	70.62	78.01	85.15
4961.jpg	84.12	53.28	64.09	0.29	68.04	82.74
4962.jpg	53.86	54.43	54.14	50.57	54.13	54.48
4963.jpg	51.45	40.12	47.19	26.78	50.01	51.54
4964.jpg	79.19	17.78	63.19	14.57	63.22	79.57
4965.jpg	59.17	55.01	55.22	50.09	55.30	58.46
4966.jpg	68.45	18.87	19.01	10.76	32.15	68.66
4967.jpg	61.44	62.08	57.84	47.12	62.71	61.73
4968.jpg	17.33	16.17	8.42	2.85	16.73	17.20
4969.jpg	68.15	65.75	52.38	60.35	70.21	70.13
497.jpg	90.06	37.77	39.61	22.41	46.77	89.44
4970.jpg	53.56	30.73	31.16	30.98	33.25	52.96
4971.jpg	86.00	82.61	84.56	39.45	86.27	86.22
4972.jpg	65.99	46.78	35.93	28.75	62.52	67.49
4973.jpg	70.88	68.48	66.04	66.69	69.38	71.04
4974.jpg	43.39	45.02	40.58	38.19	43.90	43.54
4975.jpg	74.21	72.78	67.95	68.31	75.50	76.11
4976.jpg	81.75	78.73	79.84	76.72	81.16	82.21
4977.jpg	77.66	74.74	83.39	65.91	79.39	77.85
4978.jpg	77.25	77.21	77.99	77.16	78.09	77.38
4979.jpg	62.14	54.46	61.53	36.23	60.13	60.81
498.jpg	69.72	34.16	46.23	30.44	51.12	69.02
4980.jpg	68.83	42.97	52.44	40.70	48.18	80.90
4981.jpg	76.56	75.55	75.69	67.97	77.03	76.70
4982.jpg	86.93	73.52	71.22	68.24	81.42	86.40
499.jpg	59.29	49.15	50.33	46.61	55.30	61.59
5.jpg	50.80	37.47	49.29	29.06	43.06	47.46
50.jpg	52.90	44.68	46.46	32.69	47.04	52.14
500.jpg	57.67	51.65	57.66	51.76	57.81	59.16
501.jpg	86.84	50.82	48.82	13.99	70.11	86.97
502.jpg	68.33	47.51	52.78	24.50	58.99	69.93
503.jpg	81.94	71.18	74.68	70.26	73.12	81.26
504.jpg	53.33	53.16	51.99	52.05	53.17	53.80
505.jpg	75.63	22.85	40.70	31.79	32.83	74.44
506.jpg	69.36	48.95	65.10	54.68	72.80	75.11
507.jpg	51.06	44.27	51.23	40.14	48.84	52.14
508.jpg	83.75	60.29	61.42	61.83	79.61	86.07
509.jpg	84.18	78.85	79.44	75.30	79.98	84.58
51.jpg	37.07	36.00	35.65	34.78	36.37	38.04
510.jpg	82.25	66.85	73.46	69.81	86.57	85.31
511.jpg	50.86	32.28	46.03	29.11	45.60	50.95
512.jpg	79.38	42.13	51.05	23.52	72.05	79.87
513.jpg	58.45	52.14	54.82	51.42	57.01	58.69
514.jpg	48.94	25.84	33.73	30.36	33.47	46.46
515.jpg	25.25	16.20	25.24	15.28	20.83	24.87
516.jpg	51.23	51.44	50.84	50.65	51.58	51.44
517.jpg	75.91	53.79	60.80	53.02	61.08	75.96
518.jpg	78.97	69.18	77.52	60.95	77.88	78.65
519.jpg	93.91	84.46	89.75	30.71	93.19	94.46
52.jpg	70.60	60.64	61.73	57.77	70.69	71.65
520.jpg	72.13	40.28	45.42	39.28	45.94	71.94
521.jpg	41.17	40.17	52.78	26.03	51.12	42.32
522.jpg	80.37	66.31	67.32	66.59	70.61	80.50
523.jpg	67.73	30.04	57.91	33.82	62.62	68.29
524.jpg	58.14	54.80	56.25	50.51	59.81	58.82
525.jpg	80.00	75.49	77.18	65.78	79.55	80.81
526.jpg	64.83	46.91	56.84	37.80	56.91	64.82
527.jpg	34.13	27.80	29.94	31.40	32.43	34.63
528.jpg	89.74	51.94	78.20	40.54	81.88	90.19
529.jpg	95.56	74.77	90.85	65.32	91.70	96.13
53.jpg	62.95	39.58	47.25	46.93	62.01	62.94
530.jpg	37.70	39.99	35.45	29.21	39.96	38.05
531.jpg	82.55	60.90	64.00	57.78	73.49	81.84
532.jpg	72.33	64.95	74.07	58.16	72.20	71.68
533.jpg	62.41	64.21	65.05	44.12	65.12	63.88
534.jpg	79.79	56.29	61.90	54.34	63.22	79.94
535.jpg	88.86	82.70	87.17	84.48	90.25	88.97
536.jpg	57.01	23.22	38.11	37.68	40.60	57.32
537.jpg	79.41	47.71	66.12	49.63	64.74	78.17
538.jpg	84.66	82.17	79.37	65.84	84.88	84.86
539.jpg	78.30	77.83	75.59	71.05	78.35	78.49
54.jpg	83.87	78.93	91.95	75.00	86.07	83.88
540.jpg	50.19	45.87	71.91	40.10	62.14	50.93
541.jpg	76.86	64.61	71.85	56.14	74.19	77.23
542.jpg	43.30	34.17	40.18	36.98	40.47	43.59
543.jpg	68.00	61.65	55.79	32.26	57.33	68.17
544.jpg	76.15	20.69	48.80	33.00	54.02	73.52
545.jpg	59.12	55.62	58.29	54.31	59.35	59.44
546.jpg	43.34	39.53	42.15	27.64	43.71	44.24
547.jpg	77.15	45.83	49.48	40.32	58.48	74.62
548.jpg	74.70	59.63	68.17	43.79	67.88	71.64
549.jpg	85.08	86.79	79.41	87.41	87.27	85.40
55.jpg	86.31	58.83	68.83	68.03	79.81	87.09
550.jpg	85.34	58.48	68.41	41.65	75.51	87.15
551.jpg	34.05	33.59	34.61	12.66	34.27	34.33
552.jpg	59.37	47.35	45.31	48.97	49.92	60.17
553.jpg	47.60	31.07	30.73	30.02	35.07	48.43
554.jpg	59.73	57.60	57.19	46.20	60.35	60.15
555.jpg	57.34	57.18	55.29	53.50	58.74	57.97
556.jpg	76.37	66.76	56.47	56.07	71.47	77.10
557.jpg	86.70	78.90	80.94	74.09	81.48	87.90
558.jpg	76.65	58.26	60.77	46.74	67.53	77.96
559.jpg	50.50	22.27	44.32	51.35	49.65	51.16
56.jpg	85.07	67.01	74.74	63.71	76.92	86.02
560.jpg	15.84	14.49	14.29	14.18	14.85	16.02
561.jpg	77.89	67.59	67.66	57.54	69.56	78.11
562.jpg	71.74	56.30	62.82	58.19	63.65	68.46
563.jpg	67.77	67.08	66.03	66.03	66.50	67.86
564.jpg	48.67	45.34	43.47	44.16	45.91	49.29
565.jpg	58.59	56.59	53.95	53.08	56.76	60.32
566.jpg	45.10	37.80	39.90	39.31	40.52	47.36
567.jpg	75.15	72.75	71.97	71.96	72.78	75.19
568.jpg	66.59	59.18	63.27	56.69	62.84	65.24
569.jpg	45.04	46.88	49.56	45.42	52.41	47.17
57.jpg	54.58	53.48	53.00	52.97	54.35	54.49
570.jpg	71.60	63.15	64.28	51.15	68.93	72.74
571.jpg	72.28	65.32	62.98	53.46	66.97	72.57
572.jpg	62.49	37.16	34.99	35.16	38.50	62.97
573.jpg	72.83	44.84	63.28	44.70	64.58	72.39
574.jpg	72.02	66.41	69.02	42.20	72.48	71.88
575.jpg	73.69	48.50	64.25	52.84	68.41	73.92
576.jpg	62.36	27.99	42.14	27.10	47.34	63.62
577.jpg	37.48	32.39	56.73	31.09	37.91	38.14
578.jpg	42.40	35.73	41.13	28.78	42.67	43.78
579.jpg	59.46	38.19	38.43	36.81	39.03	60.99
58.jpg	86.89	66.49	79.62	39.63	82.24	87.41
580.jpg	79.73	77.00	82.49	62.65	80.13	81.18
581.jpg	68.41	43.55	23.75	11.84	58.77	68.10
582.jpg	90.83	61.32	77.75	58.62	82.39	91.27
583.jpg	42.58	25.91	38.38	21.32	34.01	43.28
584.jpg	71.36	71.80	69.97	68.47	71.51	71.97
585.jpg	42.31	30.92	49.30	16.06	43.72	42.69
586.jpg	77.78	67.85	71.30	63.90	74.80	78.49
587.jpg	60.13	45.60	46.86	45.33	48.12	55.69
588.jpg	64.38	23.34	25.99	17.83	30.06	40.52
589.jpg	56.36	39.92	38.85	38.38	41.51	56.79
59.jpg	62.69	53.21	56.58	41.46	60.26	62.85
590.jpg	71.89	32.89	39.46	27.66	49.62	66.81
591.jpg	89.68	41.05	50.51	36.86	56.22	90.55
592.jpg	75.33	43.69	56.95	21.23	57.25	76.47
593.jpg	76.00	62.88	70.42	62.15	77.47	76.28
594.jpg	80.26	77.53	72.18	57.37	78.13	80.90
595.jpg	32.07	27.85	27.87	20.79	30.21	32.56
596.jpg	83.06	69.81	73.43	67.55	74.16	83.59
597.jpg	76.00	70.68	68.03	41.51	74.83	76.45
598.jpg	71.42	71.19	70.14	65.29	72.63	72.60
599.jpg	82.07	60.13	62.67	59.18	61.91	82.05
6.jpg	56.80	41.97	44.16	38.88	45.61	57.10
60.jpg	82.56	85.64	85.02	75.61	89.37	86.53
600.jpg	65.46	58.04	62.49	57.91	62.84	65.79
601.jpg	80.19	33.46	49.15	40.11	50.56	80.97
602.jpg	16.27	17.33	16.32	16.57	17.49	16.60
603.jpg	69.40	70.87	70.90	68.28	71.81	70.73
604.jpg	87.63	86.01	91.95	64.75	88.33	87.74
605.jpg	82.26	71.98	64.65	22.83	73.90	84.07
606.jpg	85.58	30.27	56.89	42.39	58.31	81.55
607.jpg	59.83	44.91	57.04	32.79	57.06	60.31
608.jpg	72.09	68.17	67.30	40.43	73.39	72.64
609.jpg	82.60	72.66	78.92	68.77	82.42	83.92
61.jpg	83.54	74.15	85.33	66.12	82.49	84.24
610.jpg	90.78	33.06	46.75	21.32	53.89	86.28
611.jpg	74.16	68.94	62.09	56.46	70.95	74.48
612.jpg	54.11	39.66	46.23	39.21	42.92	52.95
613.jpg	74.57	69.59	69.38	68.79	70.68	74.48
614.jpg	74.60	58.82	72.49	59.94	67.27	75.88
615.jpg	66.02	21.22	21.08	14.26	26.90	65.40
616.jpg	70.81	70.57	71.69	68.22	72.58	71.31
617.jpg	80.18	37.60	69.16	30.86	69.33	79.76
618.jpg	90.48	61.75	80.23	58.41	81.65	92.26
619.jpg	33.88	28.08	28.23	29.02	29.47	30.76
62.jpg	83.91	85.10	63.65	51.00	85.40	84.18
620.jpg	84.66	51.23	75.89	56.12	76.65	81.45
621.jpg	74.76	64.40	48.66	50.76	62.20	73.50
622.jpg	86.58	66.65	63.30	56.75	75.37	87.87
623.jpg	88.50	79.42	78.77	64.53	85.80	88.80
624.jpg	80.37	46.47	47.98	39.70	49.17	80.65
625.jpg	85.55	60.20	70.40	41.84	78.12	86.07
626.jpg	43.96	33.88	39.67	33.08	36.27	44.67
627.jpg	64.28	60.42	63.35	57.68	64.81	64.98
628.jpg	70.92	65.75	77.37	71.45	76.17	71.53
629.jpg	69.54	64.18	68.44	52.12	68.23	69.81
63.jpg	79.54	79.29	78.52	61.74	80.30	79.56
630.jpg	87.37	32.31	44.54	19.89	54.55	87.44
631.jpg	30.82	44.15	24.92	25.10	43.50	31.89
632.jpg	42.85	20.79	38.58	27.06	30.39	37.66
633.jpg	82.04	65.38	83.16	55.38	86.00	82.67
634.jpg	73.23	61.64	62.39	57.51	62.92	73.31
635.jpg	88.33	49.19	69.31	56.65	77.12	88.48
636.jpg	69.16	55.44	60.29	62.06	62.76	70.11
637.jpg	60.46	57.80	50.13	41.99	59.23	61.56
638.jpg	38.94	35.51	46.02	35.15	35.35	39.63
639.jpg	71.53	61.41	64.91	64.42	67.05	72.52
64.jpg	82.67	75.45	69.28	47.49	79.31	82.50
640.jpg	52.93	56.98	54.58	44.67	57.14	53.83
641.jpg	54.89	44.05	47.00	34.91	46.34	54.83
642.jpg	79.66	86.22	72.71	91.68	84.42	79.94
643.jpg	62.00	58.44	50.57	45.88	61.43	62.44
644.jpg	59.08	61.41	61.26	61.76	61.89	61.17
645.jpg	81.48	80.27	79.59	78.38	81.05	81.64
646.jpg	84.63	77.18	88.16	86.70	92.63	88.41
647.jpg	71.29	56.26	65.60	64.78	72.04	72.03
648.jpg	46.65	47.68	45.07	44.52	48.27	47.42
649.jpg	83.01	79.06	78.54	73.43	80.82	82.43
65.jpg	67.91	48.27	51.30	48.41	60.62	67.61
650.jpg	78.71	75.38	75.75	77.28	79.98	78.27
651.jpg	65.59	54.79	37.90	34.57	57.65	66.41
652.jpg	75.46	38.15	38.87	31.36	41.98	75.72
653.jpg	45.63	21.64	36.48	23.48	32.48	44.85
654.jpg	64.14	49.38	48.53	48.13	49.96	64.84
655.jpg	88.37	78.55	85.50	44.03	86.22	88.04
656.jpg	67.74	62.69	62.28	58.52	66.04	68.35
657.jpg	66.57	17.92	34.28	28.93	32.70	61.61
658.jpg	31.33	20.07	23.35	20.14	24.99	31.30
659.jpg	69.65	51.46	54.48	41.78	59.51	70.41
66.jpg	28.72	19.33	24.75	19.98	26.71	28.77
660.jpg	67.46	15.54	53.70	16.98	48.96	68.55
661.jpg	77.99	69.54	69.85	62.57	70.73	78.82
662.jpg	65.68	62.83	61.91	59.48	62.63	65.85
663.jpg	80.19	63.67	73.84	53.41	76.77	80.56
664.jpg	64.93	28.09	54.37	29.26	56.31	64.99
665.jpg	79.20	49.06	51.02	48.43	53.57	80.06
666.jpg	72.25	70.96	71.00	70.73	71.30	72.22
667.jpg	85.78	64.96	59.98	46.51	72.95	86.51
668.jpg	70.01	60.70	64.04	56.10	68.73	70.71
669.jpg	42.27	30.92	30.03	24.89	36.10	42.72
67.jpg	69.67	52.55	63.56	38.63	67.56	69.74
670.jpg	73.18	61.65	61.54	55.12	68.73	73.80
671.jpg	86.90	79.64	73.51	70.46	84.78	88.28
672.jpg	90.00	44.59	66.58	28.06	71.22	90.56
673.jpg	78.42	43.37	49.11	37.83	51.40	81.75
674.jpg	68.96	56.61	58.88	42.68	61.76	69.34
675.jpg	46.34	29.03	47.21	18.85	35.80	46.84
676.jpg	39.04	20.82	26.88	16.15	30.94	39.11
677.jpg	72.95	66.75	69.80	59.89	73.48	74.36
678.jpg	82.05	57.09	57.44	50.92	59.17	73.55
679.jpg	86.03	73.03	84.45	77.31	84.65	86.81
68.jpg	87.02	60.99	81.55	45.78	80.12	87.37
680.jpg	61.45	39.34	56.27	38.61	58.19	62.04
681.jpg	80.67	76.39	78.73	73.79	78.97	81.17
682.jpg	66.96	60.50	50.53	44.09	61.73	67.18
683.jpg	52.04	52.97	51.93	39.39	53.15	52.44
684.jpg	64.21	64.40	63.48	64.04	64.55	64.50
685.jpg	77.84	62.25	62.37	46.15	64.69	78.03
686.jpg	65.39	54.85	59.84	50.25	60.77	65.67
687.jpg	60.94	55.98	59.85	57.66	60.50	61.25
688.jpg	64.39	51.83	80.58	33.96	62.68	64.73
689.jpg	49.37	28.03	33.62	24.78	42.89	49.51
69.jpg	67.99	50.49	56.33	43.32	62.05	68.17
690.jpg	92.57	54.49	70.80	49.91	87.88	92.80
691.jpg	71.48	58.15	56.36	52.97	61.23	71.10
692.jpg	66.79	56.23	56.51	50.82	55.98	67.43
693.jpg	45.95	15.53	18.46	4.27	21.48	45.69
694.jpg	74.10	60.97	77.67	52.08	75.66	74.82
695.jpg	79.61	65.91	77.77	60.89	79.74	79.34
696.jpg	89.35	71.41	78.62	26.49	82.45	89.46
697.jpg	90.19	83.99	90.46	82.25	89.28	90.46
698.jpg	66.90	46.11	30.12	19.40	53.70	67.15
699.jpg	48.90	24.80	44.28	15.29	44.72	49.40
7.jpg	82.92	50.67	54.54	57.83	61.03	81.62
70.jpg	47.46	31.71	30.47	21.58	40.37	47.85
700.jpg	54.48	53.38	67.37	48.22	56.43	55.88
701.jpg	85.61	59.22	78.83	31.56	79.30	85.83
702.jpg	43.64	36.46	39.91	26.07	40.60	46.20
703.jpg	93.64	60.82	75.52	29.51	84.01	93.96
704.jpg	56.12	31.74	39.18	28.99	44.12	56.48
705.jpg	66.00	53.59	56.98	48.55	57.91	64.69
706.jpg	79.42	67.46	72.33	62.74	78.51	82.03
707.jpg	67.10	53.49	67.66	57.85	68.65	67.96
708.jpg	53.89	49.80	41.40	17.27	53.82	53.91
709.jpg	42.91	42.59	41.61	26.57	43.06	42.96
71.jpg	61.44	52.72	54.13	52.67	55.62	60.82
710.jpg	86.67	78.20	83.38	74.31	82.53	86.99
711.jpg	53.71	49.54	49.25	48.22	50.60	52.05
712.jpg	70.99	48.29	59.17	30.18	69.04	71.69
713.jpg	53.44	33.48	36.33	19.90	36.55	52.70
714.jpg	39.29	32.85	26.12	25.87	30.41	39.40
715.jpg	31.16	53.46	41.66	37.38	43.67	40.52
716.jpg	84.70	45.43	54.12	42.69	61.41	85.94
717.jpg	75.33	74.86	74.50	77.45	76.44	76.41
718.jpg	67.08	44.24	62.49	39.93	63.19	68.31
719.jpg	67.98	50.24	67.82	47.91	58.39	67.20
72.jpg	71.11	64.83	78.87	64.43	69.36	71.71
720.jpg	83.85	80.08	70.45	66.97	81.60	83.90
721.jpg	93.10	79.52	85.74	59.56	90.58	93.63
722.jpg	65.51	60.94	56.83	28.64	66.57	66.07
723.jpg	81.72	34.60	51.29	0.93	54.32	74.82
724.jpg	95.06	87.02	89.44	68.10	93.47	94.23
725.jpg	39.50	29.59	39.78	31.27	41.13	40.13
726.jpg	83.22	66.74	60.26	53.64	77.69	83.92
727.jpg	91.48	73.52	84.04	65.76	84.84	90.48
728.jpg	87.97	60.60	60.64	59.69	62.46	87.11
729.jpg	66.62	30.93	32.25	28.90	33.16	68.21
73.jpg	77.19	70.64	68.00	62.28	73.30	77.32
730.jpg	61.38	40.52	42.81	39.58	42.16	59.82
731.jpg	85.78	63.67	65.83	53.93	77.50	86.83
732.jpg	95.13	74.63	74.20	72.08	81.61	90.70
733.jpg	60.55	50.11	57.43	42.62	59.99	60.86
734.jpg	77.33	53.84	54.63	23.45	68.28	78.48
735.jpg	70.49	68.24	70.63	66.99	70.05	70.52
736.jpg	71.22	66.10	65.75	48.57	66.56	71.41
737.jpg	83.02	65.79	39.48	20.67	68.41	83.11
738.jpg	69.95	63.36	58.98	36.78	77.31	70.37
739.jpg	73.14	67.47	67.42	65.68	68.42	72.24
74.jpg	89.33	64.88	74.94	62.76	86.73	89.36
740.jpg	34.65	21.06	28.38	17.96	29.01	34.62
741.jpg	79.91	48.31	58.02	45.24	56.10	80.37
742.jpg	84.13	58.84	55.77	58.29	64.23	84.07
743.jpg	85.48	53.52	48.59	36.50	69.48	83.48
744.jpg	92.36	51.25	57.44	48.86	59.07	93.22
745.jpg	45.31	30.72	38.85	21.73	40.35	46.09
746.jpg	79.69	56.74	70.82	66.17	75.85	80.57
747.jpg	87.07	78.24	89.83	68.97	86.17	87.29
748.jpg	43.28	44.69	40.71	40.94	42.67	43.47
749.jpg	84.94	20.15	19.90	19.68	20.51	85.38
75.jpg	60.92	67.72	55.00	43.36	64.57	63.39
750.jpg	84.66	82.99	82.75	83.00	83.48	83.47
751.jpg	64.31	48.70	51.55	46.84	55.30	64.86
752.jpg	59.53	59.78	57.85	57.05	59.78	59.75
753.jpg	74.19	55.63	58.06	60.11	64.39	74.53
754.jpg	36.78	53.04	31.48	13.12	36.87	36.93
755.jpg	88.33	54.68	59.16	25.08	74.02	88.47
756.jpg	68.92	69.04	68.96	60.47	70.28	69.27
757.jpg	78.46	70.24	71.36	67.35	71.66	78.72
758.jpg	69.05	46.58	59.66	59.20	63.38	70.27
759.jpg	56.69	38.59	52.55	46.61	49.77	55.61
76.jpg	76.59	69.72	65.48	59.37	71.30	77.66
760.jpg	40.96	52.71	44.50	37.34	48.62	41.79
761.jpg	74.29	60.52	70.86	64.83	71.83	74.34
762.jpg	61.63	50.39	57.00	51.67	56.56	62.60
763.jpg	69.40	64.65	62.29	59.54	65.78	69.69
764.jpg	62.17	58.47	58.78	58.99	60.09	62.52
765.jpg	66.84	55.20	58.45	51.73	59.79	68.25
766.jpg	54.85	59.03	48.25	32.97	57.68	55.44
767.jpg	61.37	36.61	52.33	32.25	39.97	60.22
768.jpg	86.24	78.03	73.53	70.56	85.04	86.93
769.jpg	82.50	70.31	72.51	58.60	76.75	84.84
77.jpg	49.50	30.68	30.44	20.84	34.34	49.12
770.jpg	71.94	74.53	75.66	69.54	76.04	74.34
771.jpg	91.20	31.34	43.54	26.39	63.35	91.15
772.jpg	81.54	57.14	73.44	45.83	76.94	82.60
773.jpg	90.49	66.35	68.51	64.83	81.73	91.67
774.jpg	84.50	70.12	68.84	69.18	73.31	84.50
775.jpg	61.75	60.67	62.65	63.13	64.82	62.29
776.jpg	92.03	63.83	67.46	61.59	73.28	91.98
777.jpg	67.44	65.62	59.44	61.13	65.57	68.55
778.jpg	75.30	45.74	74.46	42.29	68.57	75.81
779.jpg	25.87	27.55	25.20	26.03	28.21	28.79
78.jpg	91.63	78.03	79.11	62.08	87.79	91.90
780.jpg	49.80	41.95	50.53	40.10	50.53	50.55
781.jpg	70.56	38.58	53.79	38.30	57.17	72.08
782.jpg	39.57	33.81	39.43	35.54	41.07	41.60
783.jpg	60.49	43.78	46.44	33.23	49.64	60.96
784.jpg	71.71	58.96	67.38	59.19	68.28	72.20
785.jpg	71.23	66.82	70.17	38.32	70.62	71.47
786.jpg	65.09	37.19	41.99	33.27	45.65	70.00
787.jpg	75.92	49.53	43.21	11.17	50.69	76.30
788.jpg	70.42	49.57	50.65	48.43	51.45	68.50
789.jpg	73.29	61.39	67.51	25.29	69.11	73.40
79.jpg	86.14	57.75	61.34	40.45	67.89	85.56
790.jpg	58.93	50.93	58.22	47.36	57.79	58.81
791.jpg	84.67	61.24	74.56	55.14	78.68	85.28
792.jpg	75.96	55.46	56.91	49.34	61.52	76.17
793.jpg	57.89	58.70	60.52	52.82	61.02	60.96
794.jpg	88.92	53.58	73.12	60.94	78.74	85.38
795.jpg	82.65	66.70	73.02	51.68	76.46	83.27
796.jpg	69.57	49.52	56.39	47.96	58.57	69.87
797.jpg	64.76	58.58	63.44	62.38	65.60	65.54
798.jpg	59.50	46.20	48.83	42.96	53.86	67.53
799.jpg	92.18	93.72	87.86	83.95	94.00	92.60
